time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/approx_kl,rollout/ep_rew_mean,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/value_loss,rollout/ep_len_mean,train/loss,train/learning_rate,train/entropy_loss
52,185856,3517,363,0.0018652,-56.637146159999986,0.2,0.0,-0.0007877892930991948,0.9433414787054062,0.9498310089111328,3620,0.2837837353348732,977.58,0.09833988547325134,0.0001,-4.101144802570343
52,186368,3526,364,0.0010671681,-56.637146159999986,0.2,0.004296875,-0.005285202647792175,0.4140319228172302,0.949834406375885,3630,97.97911729812623,977.58,50.95685958862305,0.0001,-4.100023913383484
52,186880,3536,365,0.0001458783,-56.455519669999994,0.2,0.0,-0.00031293340725824237,0.8697948306798935,0.9497756958007812,3640,1.2024835772812366,977.58,0.29338333010673523,0.0001,-4.100042665004731
52,187392,3546,366,2.1212269e-05,-56.455519669999994,0.2,0.0,-0.0001290364598389715,0.8677733540534973,0.9497445225715637,3650,3.09247829914093,977.58,2.2333734035491943,0.0001,-4.099810516834259
52,187904,3556,367,2.2553606e-05,-56.95407193,0.2,0.0,-0.0001877230068203062,0.7221808135509491,0.949679434299469,3660,0.7591233149170875,977.58,0.17836397886276245,0.0001,-4.099709749221802
52,188416,3565,368,0.00093712937,-56.95407193,0.2,0.0,-0.0008872746489942074,0.9813587460666895,0.9494705200195312,3670,1.0430941250175239,977.58,0.20247426629066467,0.0001,-4.099371993541718
52,188928,3575,369,0.000352151,-56.692656279999994,0.2,0.0,-5.2381563000380994e-05,0.8125386983156204,0.9493501782417297,3680,3.185780277848244,977.58,0.9984046220779419,0.0001,-4.098730719089508
52,189440,3585,370,9.195297e-06,-56.692656279999994,0.2,0.0,-0.00011768256663344801,0.9111707210540771,0.9492550492286682,3690,4.671248018741608,977.58,1.481331467628479,0.0001,-4.098489284515381
52,189952,3595,371,7.4907904e-05,-56.84326725000001,0.2,0.0,-0.000234386813826859,0.9226976558566093,0.9491910934448242,3700,2.049634574353695,977.58,0.6707049012184143,0.0001,-4.098227608203888
52,190464,3605,372,8.722534e-06,-56.84326725000001,0.2,0.0,6.0871697496622804e-05,0.7107957899570465,0.9491977691650391,3710,2.990961155295372,977.58,0.6179529428482056,0.0001,-4.098119473457336
52,190976,3615,373,0.0007888451,-57.376543600000005,0.2,0.0,-0.0008667006972245872,0.4673171043395996,0.9490789771080017,3720,0.5307275585830211,977.58,0.28948062658309937,0.0001,-4.098025667667389
52,191488,3624,374,1.883565e-05,-57.376543600000005,0.2,0.0,0.0001453820616006851,0.870540976524353,0.949040412902832,3730,3.883044844865799,977.58,1.2637345790863037,0.0001,-4.097714614868164
52,192000,3634,375,0.01351495,-57.793452939999995,0.2,0.113671875,-0.00692534816917032,-0.07307517528533936,0.947988748550415,3740,0.01318544477398973,977.58,-0.025862887501716614,0.0001,-4.096821486949921
52,192512,3643,376,0.0019526948,-57.793452939999995,0.2,0.0005859375,-0.0026191249140538274,0.9176506996154785,0.947411835193634,3750,0.7101085044443607,977.58,0.33722302317619324,0.0001,-4.0926656246185305
52,193024,3653,377,0.011312537,-58.4074849,0.2,0.0453125,-0.004402394453063607,0.9486654363572598,0.9467248916625977,3760,0.21125970827415586,977.58,0.05433807894587517,0.0001,-4.091798555850983
52,193536,3663,378,0.0020762556,-58.4074849,0.2,0.001171875,-0.0020065656397491695,0.6169905066490173,0.9465290904045105,3770,1.465818490087986,977.58,0.45336535573005676,0.0001,-4.0892975449562075
52,194048,3672,379,0.00017633883,-58.55618379,0.2,0.0,-0.00034273185301572087,0.04236924648284912,0.9465745091438293,3780,1.1571443129330874,977.58,0.09390075504779816,0.0001,-4.089370620250702
52,194560,3682,380,8.9154e-05,-58.55618379,0.2,0.0,-0.00013603760744445025,0.8508063405752182,0.9466586112976074,3790,0.7964958902448416,977.58,0.2621668577194214,0.0001,-4.08955284357071
52,195072,3692,381,0.006446873,-59.36927663,0.2,0.053515625,-0.004684789711609483,0.3122949004173279,0.9478394985198975,3800,0.009986626839963719,977.58,-0.0030958272982388735,0.0001,-4.09126867055893
52,195584,3702,382,0.0009833922,-59.36927663,0.2,0.0,-0.0013392535038292408,0.7797739952802658,0.9480697512626648,3810,0.8651003852486611,977.58,0.23601795732975006,0.0001,-4.094156348705292
52,196096,3712,383,0.00039841398,-59.318812099999995,0.2,0.0,-0.0008851487655192614,0.3458736538887024,0.9480798244476318,3820,1.9844361916184425,977.58,0.5524983406066895,0.0001,-4.094341838359833
52,196608,3722,384,0.0003070092,-59.318812099999995,0.2,0.0,-0.0007339552597841248,0.95805948600173,0.9481514096260071,3830,0.2518606258556247,977.58,0.12700828909873962,0.0001,-4.094446110725403
52,197120,3732,385,0.0006705357,-59.43814628,0.2,0.0,-0.0013353802496567369,-0.1590036153793335,0.948202908039093,3840,1.7808916792273521,979.33,0.4858721196651459,0.0001,-4.09460346698761
52,197632,3741,386,0.00035364972,-59.43814628,0.2,0.0005859375,-0.0009108584490604699,0.9080671966075897,0.9481709599494934,3850,1.3680765897035598,979.33,1.023664951324463,0.0001,-4.094710445404052
52,198144,3751,387,0.00012673542,-60.44086576999999,0.2,0.0,-0.00042836456559598447,0.8623415529727936,0.9481801986694336,3860,0.6155204717069864,979.33,0.14220842719078064,0.0001,-4.094598603248596
52,198656,3761,388,8.313963e-05,-60.44086576999999,0.2,0.0,0.00012538105220301078,0.9580015130341053,0.9481608271598816,3870,0.3154008280485868,979.33,0.09336483478546143,0.0001,-4.094528865814209
52,199168,3771,389,0.013942598,-60.690641160000006,0.2,0.1447265625,-0.008594497025478631,0.3642212748527527,0.9483955502510071,3880,0.005166337412083522,979.33,-0.0009167733369395137,0.0001,-4.095098757743836
52,199680,3781,390,0.0016384231,-60.690641160000006,0.2,0.0,-0.0002774731139652431,0.9381148554384708,0.9482706189155579,3890,0.5287789229303599,979.33,0.1686170995235443,0.0001,-4.095304501056671
52,200192,3791,391,0.0010875879,-60.36956747999999,0.2,0.0,-0.00138448168290779,0.45484793186187744,0.9484043121337891,3900,0.5881509602069854,986.86,0.18861053884029388,0.0001,-4.0953118920326235
52,200704,3800,392,0.0002897773,-60.36956747999999,0.2,0.0,-0.0006088184076361358,0.861197292804718,0.9484214782714844,3910,4.41026999950409,986.86,1.162475347518921,0.0001,-4.095572924613952
52,201216,3810,393,0.008534419,-59.802383719999995,0.2,0.0322265625,-0.0007464635127689689,0.00582122802734375,0.9491066932678223,3920,0.009536535102233757,986.86,-0.018400482833385468,0.0001,-4.096337139606476
52,201728,3820,394,0.0001673979,-60.55881848999999,0.2,0.0,0.0007690715487115085,0.9281189814209938,0.9496383666992188,3930,0.3821561932563782,984.27,0.12815706431865692,0.0001,-4.098913216590882
52,202240,3830,395,0.000327677,-60.55881848999999,0.2,0.0013671875,-0.000744793884223327,0.5077236294746399,0.9496703147888184,3940,91.55914375782012,984.27,59.57561111450195,0.0001,-4.09958028793335
52,202752,3839,396,3.0043884e-05,-60.96409799999999,0.2,0.0,-1.0896369349211455e-05,0.8876456171274185,0.9496368765830994,3950,0.39622507691383363,984.27,0.31722164154052734,0.0001,-4.099533569812775
52,203264,3849,397,0.00028042682,-61.50463399,0.2,0.0,-0.000833710003644228,0.9723868500441313,0.9496904015541077,3960,0.7460181213915348,979.51,0.24851250648498535,0.0001,-4.0995407700538635
52,203776,3858,398,0.00015390106,-61.50463399,0.2,0.0005859375,-0.0012188657186925412,0.5764273703098297,0.9496989250183105,3970,92.68443455696107,979.51,45.85578918457031,0.0001,-4.099632346630097
52,204288,3868,399,0.00022759498,-61.356682199999995,0.2,0.0,-0.00016639779787510633,0.9589833691716194,0.9491332173347473,3980,0.5554273918271064,979.51,0.15716418623924255,0.0001,-4.098898088932037
52,204800,3878,400,6.826781e-05,-60.75149868,0.2,0.0,-0.00046373667428269985,0.8906966969370842,0.9489836692810059,3990,3.2013377398252487,977.39,0.6782855987548828,0.0001,-4.097557806968689
52,205312,3888,401,7.306319e-05,-60.75149868,0.2,0.0,-0.0008697857381775975,0.5795184969902039,0.9490351676940918,4000,91.86623344421386,977.39,56.35678482055664,0.0001,-4.097446310520172
52,205824,3898,402,5.261239e-05,-60.45864593,0.2,0.0,-0.00033109060605056583,0.7645061612129211,0.949018657207489,4010,3.45289566218853,977.39,1.0005420446395874,0.0001,-4.097558915615082
52,206336,3907,403,4.0365965e-05,-60.45864593,0.2,0.0,-0.0004733318171929568,0.9303852096199989,0.9489900469779968,4020,2.7608739137649536,977.39,0.6725427508354187,0.0001,-4.09745421409607
52,206848,3917,404,0.0110813165,-60.520397329999994,0.2,0.0662109375,-0.006291066738776862,-0.4546067714691162,0.9503369331359863,4030,0.023634576302720235,977.39,0.006507542449980974,0.0001,-4.098902785778046
52,207360,3927,405,0.0002670691,-60.520397329999994,0.2,0.0,0.000408264494035393,0.9019698575139046,0.9507603645324707,4040,3.4988181233406066,977.39,1.0437415838241577,0.0001,-4.102666795253754
52,207872,3936,406,0.00031524175,-59.84888140999998,0.2,0.0,-0.0017885043227579445,0.9103435277938843,0.9507222175598145,4050,1.2706853687763213,977.39,0.567438006401062,0.0001,-4.102901840209961
52,208384,3946,407,0.0002518159,-59.84888140999998,0.2,0.0,-0.00026952897605951874,0.9711472224444151,0.9507599472999573,4060,1.1603290751576423,977.39,0.5325815081596375,0.0001,-4.102915060520172
52,208896,3955,408,0.005625525,-59.70913996999999,0.2,0.0076171875,-0.0006325537571683526,-0.03793621063232422,0.9506710171699524,4070,0.024720323929795996,977.39,0.006113942712545395,0.0001,-4.1026900053024296
52,209408,3965,409,0.00038789574,-59.70913996999999,0.2,0.0,-0.00031720750266686084,0.9173706546425819,0.9505473971366882,4080,1.0091900855302811,977.39,0.3457719385623932,0.0001,-4.102340650558472
52,209920,3975,410,0.00017239386,-59.53053212,0.2,0.0,-0.0003220053855329752,0.7990934699773788,0.9504639506340027,4090,0.5763945423066617,977.39,0.2722588777542114,0.0001,-4.102217960357666
52,210432,3985,411,3.0575437e-05,-59.53053212,0.2,0.0,-2.0992348436266183e-05,0.9355601519346237,0.9504759907722473,4100,1.7741221755743026,977.39,0.5432325601577759,0.0001,-4.1019724130630495
52,210944,3994,412,0.004600503,-59.33734607,0.2,0.00703125,-0.0022043689619749784,0.0019435882568359375,0.9521253705024719,4110,0.012633192539215087,977.39,-0.0030358307994902134,0.0001,-4.104504454135895
52,211456,4003,413,0.0020498724,-59.33734607,0.2,0.0013671875,-0.003940413531381637,0.7047228217124939,0.9523298144340515,4120,3.788641083240509,977.39,1.7905292510986328,0.0001,-4.107866728305817
52,211968,4013,414,0.012699151,-59.038077820000005,0.2,0.0796875,-0.007017983414698392,-0.0007240772247314453,0.9510448575019836,4130,0.01928806012729183,977.39,0.006386703811585903,0.0001,-4.106779444217682
52,212480,4022,415,0.0014247787,-59.038077820000005,0.2,0.0009765625,-0.0011952395900152624,0.844366580247879,0.9502508044242859,4140,1.1249627113342284,977.39,0.3642820417881012,0.0001,-4.102380681037903
52,212992,4032,416,1.1490774e-05,-58.38638344,0.2,0.0,-0.00013244823203422128,0.11541163921356201,0.9501950144767761,4150,7.9893076658248905,977.39,1.6814109086990356,0.0001,-4.1015411734580995
52,213504,4042,417,0.00023772183,-58.38638344,0.2,0.0,-0.0005277987918816506,0.9426483288407326,0.950120210647583,4160,0.585293410718441,977.39,0.29781919717788696,0.0001,-4.101391327381134
52,214016,4052,418,0.00027723913,-58.468328819999996,0.2,0.0,-0.0008208413142710924,0.2521897554397583,0.9500662684440613,4170,1.3236324444413186,977.39,0.9151715040206909,0.0001,-4.101247870922089
52,214528,4062,419,4.9505383e-05,-58.468328819999996,0.2,0.0,-2.684616483747959e-05,0.8597794771194458,0.9501462578773499,4180,3.752818447351456,977.39,1.7091959714889526,0.0001,-4.1011803150177
52,215040,4072,420,0.0073906034,-57.62442134999999,0.2,0.01875,-0.006217693747021258,0.9038096815347672,0.9504489302635193,4190,0.09335428760387003,977.39,0.04678386077284813,0.0001,-4.101844513416291
52,215552,4082,421,6.196054e-05,-57.62442134999999,0.2,0.0,0.0006314432423096151,0.9355084002017975,0.9505776762962341,4200,1.5781267330050468,977.39,0.5199813842773438,0.0001,-4.102520096302032
52,216064,4091,422,0.0015358208,-58.02067346,0.2,0.0,-0.00014266325160861015,0.006577193737030029,0.9517130851745605,4210,0.009711754679665318,971.3,0.005313854198902845,0.0001,-4.103844082355499
52,216576,4102,423,0.0009982678,-58.02067346,0.2,0.0005859375,-0.0011551406234502793,0.38113439083099365,0.9521151185035706,4220,86.39127593040466,971.3,5.572052955627441,0.0001,-4.106999146938324
52,217088,4111,424,1.6382663e-05,-57.52797151000001,0.2,0.0,-0.00014488311717286706,0.9138170033693314,0.952113926410675,4230,2.986972525715828,971.3,1.1646031141281128,0.0001,-4.107384538650512
52,217600,4121,425,5.2283285e-06,-57.52797151000001,0.2,0.0,3.96382121834904e-05,0.7701377421617508,0.9520739912986755,4240,4.383902466297149,971.3,2.2166764736175537,0.0001,-4.107286953926087
52,218112,4131,426,5.1554292e-05,-57.076772330000004,0.2,0.0,-0.00022161691449582577,0.9175178483128548,0.9520584940910339,4250,2.233672133088112,971.3,0.6365178823471069,0.0001,-4.107206130027771
52,218624,4141,427,0.00011263392,-57.076772330000004,0.2,0.0,-0.000537010992411524,0.8812666460871696,0.9519953727722168,4260,2.0361765027046204,971.3,0.6227149963378906,0.0001,-4.107050406932831
52,219136,4150,428,0.00054991955,-56.88697194,0.2,0.0,-0.0008686959103215486,0.5744152069091797,0.9519451260566711,4270,0.7710226252675056,971.3,0.16893649101257324,0.0001,-4.106987309455872
52,219648,4160,429,0.00024395774,-56.88697194,0.2,0.0,-0.00035428946139290927,0.9809838626533747,0.9520757794380188,4280,0.4142339646816254,971.3,0.10179337859153748,0.0001,-4.107001912593842
52,220160,4170,430,7.02308e-05,-56.794779250000005,0.2,0.0,-0.0003494749136734754,0.5107844173908234,0.9521443843841553,4290,6.475739884376526,971.3,2.2021961212158203,0.0001,-4.107444834709168
52,220672,4180,431,9.1060996e-05,-56.794779250000005,0.2,0.0,-0.0003727609233465046,0.8595307469367981,0.9521335959434509,4300,1.60927972830832,971.3,0.3002159297466278,0.0001,-4.1075455904006954
52,221184,4189,432,0.00011814956,-56.435918029999996,0.2,0.0,-0.0003448224626481533,0.8932722732424736,0.9521176218986511,4310,1.3781767308712005,971.3,0.4013807475566864,0.0001,-4.107470285892487
52,221696,4199,433,0.0017880824,-56.435918029999996,0.2,0.0,-0.001745964086148888,0.941496629267931,0.952035665512085,4320,0.34039648044854404,971.3,0.08043969422578812,0.0001,-4.107307589054107
52,222208,4209,434,0.00047324784,-56.21147427,0.2,0.0,-0.00032102378318086264,0.5566110014915466,0.9520170092582703,4330,1.8074582681059836,971.3,0.39639025926589966,0.0001,-4.107061815261841
52,222720,4218,435,3.4566852e-05,-56.21147427,0.2,0.0,-0.0002484675555024296,0.7893763035535812,0.9520685076713562,4340,3.291779708862305,971.3,1.076147437095642,0.0001,-4.107160377502441
52,223232,4228,436,0.0018371037,-56.15919874,0.2,0.0,-0.0027108336449600755,0.32980334758758545,0.9520105719566345,4350,1.5197356522083283,971.3,0.5795029997825623,0.0001,-4.107199621200562
52,223744,4238,437,0.0026145263,-56.15919874,0.2,0.000390625,-0.0041823774459771815,0.8494939059019089,0.9516989588737488,4360,0.7690345883369446,971.3,0.21234653890132904,0.0001,-4.106514847278595
52,224256,4247,438,0.003123583,-56.48507583,0.2,0.002734375,-0.0019204749609343708,0.5340811312198639,0.9518334865570068,4370,0.2161944835446775,971.3,0.10355214774608612,0.0001,-4.106248164176941
52,224768,4257,439,5.944888e-05,-56.48507583,0.2,0.0,1.7868157010525464e-05,0.8921946138143539,0.9519269466400146,4380,1.1547860473394393,971.3,0.26508888602256775,0.0001,-4.106708347797394
52,225280,4267,440,0.005557771,-56.82249217,0.2,0.0322265625,-0.0009703642572276294,0.09537100791931152,0.9509425163269043,4390,0.004433693766623037,971.3,0.017387930303812027,0.0001,-4.105467629432678
52,225792,4276,441,0.0003836879,-56.82249217,0.2,0.0,-0.00038531704340130093,0.8243795186281204,0.9507442116737366,4400,1.3048679158091545,971.3,0.37454795837402344,0.0001,-4.103635454177857
52,226304,4286,442,0.0062490953,-56.600445609999994,0.2,0.0486328125,-0.004626138345338404,0.14088910818099976,0.9459421038627625,4410,0.01332677318714559,971.3,0.0021143751218914986,0.0001,-4.097651481628418
52,226816,4295,443,0.0006465076,-56.600445609999994,0.2,0.0,-0.0013824365683831274,0.8782804757356644,0.9443957209587097,4420,3.857156437635422,971.3,0.9407444596290588,0.0001,-4.084470283985138
52,227328,4305,444,0.010638524,-56.191008849999996,0.2,0.07890625,-0.0036656973767094313,-0.06381285190582275,0.9439414143562317,4430,0.0025323521809696103,976.37,0.0027352641336619854,0.0001,-4.082856607437134
52,227840,4314,445,0.0017585193,-56.191008849999996,0.2,0.000390625,0.0022915235254913568,0.4744083881378174,0.9439396262168884,4440,2.617440927028656,976.37,1.687393069267273,0.0001,-4.082071614265442
52,228352,4324,446,0.008586317,-57.44099317999999,0.2,0.0380859375,-0.0033144804823677988,0.895899809896946,0.9427170157432556,4450,0.19300886122509836,975.72,0.037263717502355576,0.0001,-4.0806288599967955
52,228864,4334,447,0.0015646103,-57.44099317999999,0.2,0.00390625,0.0004990934859961272,0.4934292435646057,0.9422202110290527,4460,91.12272071838379,975.72,58.19186019897461,0.0001,-4.076544976234436
52,229376,4344,448,0.015959777,-57.56158896000001,0.2,0.1435546875,-0.0027957536105532197,0.14461559057235718,0.9409894943237305,4470,0.004147088147874456,975.72,-0.006297225598245859,0.0001,-4.074945235252381
52,229888,4355,449,0.0035904278,-57.56158896000001,0.2,0.0099609375,0.0021020670770667492,0.22720062732696533,0.9404917359352112,4480,16.768181443214417,975.72,4.314425945281982,0.0001,-4.070784711837769
52,230400,4365,450,0.013796084,-58.17901255000001,0.2,0.066796875,-0.0059083213564008474,0.9576115570962429,0.942301332950592,4490,0.3571802441030741,975.65,0.7354205250740051,0.0001,-4.072510826587677
52,230912,4376,451,0.00010800094,-58.8833813,0.2,0.0,-0.0003547976462868974,0.4178318381309509,0.9429283738136292,4500,79.2989227950573,975.65,93.71829223632812,0.0001,-4.0777973413467405
52,231424,4386,452,1.3737823e-05,-58.8833813,0.2,0.0,-0.0002909089642344043,0.7017451226711273,0.9429769515991211,4510,1.5773099675774573,975.65,0.6881998181343079,0.0001,-4.078364372253418
52,231936,4396,453,0.0003097856,-58.97412977,0.2,0.0,-0.0012123664957471192,0.8456063270568848,0.9430945515632629,4520,0.8552915381267667,975.65,0.33384743332862854,0.0001,-4.078588283061981
52,232448,4407,454,0.00022656447,-58.97412977,0.2,0.0,-0.00015616671880707144,0.9026294350624084,0.9430747628211975,4530,0.18295197980478406,975.65,0.0601910725235939,0.0001,-4.078834867477417
52,232960,4422,455,0.0012414374,-57.10092642999999,0.2,0.0,-0.001208485395181924,-0.3966803550720215,0.9429555535316467,4540,1.3516314521431922,976.34,0.3019305169582367,0.0001,-4.078550708293915
52,233472,4436,456,1.4529913e-05,-57.10092642999999,0.2,0.0,0.000315653916914016,0.8264428079128265,0.9429347515106201,4550,5.791028714179992,976.34,1.7744696140289307,0.0001,-4.078300833702087
52,233984,4449,457,0.0001209426,-57.64917818,0.2,0.0,-0.00032452474115416405,0.45666563510894775,0.9429681301116943,4560,1.6580043982714414,976.34,0.1525001972913742,0.0001,-4.078312575817108
52,234496,4461,458,0.0014197602,-57.64917818,0.2,0.00234375,-0.0020648564561270176,0.9674396775662899,0.9431288242340088,4570,0.7233745936304331,976.34,0.5013750195503235,0.0001,-4.07857905626297
52,235008,4473,459,6.64806e-05,-56.55723937999999,0.2,0.0,0.00019738666014745831,0.8635279685258865,0.9431708455085754,4580,3.49459870159626,980.32,0.8122406005859375,0.0001,-4.078977286815643
52,235520,4485,460,1.2326986e-05,-56.55723937999999,0.2,0.0,-7.283646846190095e-05,0.9250988066196442,0.9431790709495544,4590,0.8602140858769417,980.32,0.5721814036369324,0.0001,-4.079028761386871
52,236032,4497,461,0.00054471835,-56.624827710000005,0.2,0.0,-0.0009663760778494179,0.015948712825775146,0.9429008364677429,4600,0.408980387635529,980.32,0.0384887233376503,0.0001,-4.078721141815185
52,236544,4509,462,0.0046069445,-56.624827710000005,0.2,0.005859375,-0.0034383621881715954,0.9374687597155571,0.9430597424507141,4610,1.2460989624261856,980.32,0.38859108090400696,0.0001,-4.078317677974701
52,237056,4521,463,0.002642958,-56.43509353,0.2,0.0001953125,-0.004329291800968349,0.9519055373966694,0.9432396292686462,4620,0.31900434102863073,980.32,0.1870599389076233,0.0001,-4.079074454307556
52,237568,4533,464,0.00018811575,-56.43509353,0.2,0.000390625,-0.0014322842354886234,0.9232086315751076,0.943143904209137,4630,2.716712328791618,980.32,0.779382586479187,0.0001,-4.0791837811470035
52,238080,4545,465,3.241154e-05,-56.11380839,0.2,0.0,1.2360978871583938e-07,0.9178429022431374,0.943162202835083,4640,3.784294545650482,980.32,1.6025844812393188,0.0001,-4.0790130496025085
52,238592,4556,466,0.00012539176,-56.11380839,0.2,0.0,-0.001228498067939654,0.9204853177070618,0.9431436657905579,4650,6.176890134811401,980.32,3.479802370071411,0.0001,-4.079031884670258
52,239104,4568,467,3.5310048e-05,-55.434924,0.2,0.0,-6.880367873236537e-05,0.20213598012924194,0.9430994987487793,4660,14.486946988105775,980.32,5.553116798400879,0.0001,-4.078955578804016
52,239616,4580,468,8.412404e-05,-55.434924,0.2,0.0,-0.00047859686892479656,0.876384362578392,0.9430856704711914,4670,3.006434714794159,980.32,0.8052703738212585,0.0001,-4.078840851783752
52,240128,4592,469,0.0097917,-55.36426470000001,0.2,0.0623046875,-0.0031837072456255555,-0.005928158760070801,0.9414536952972412,4680,0.03286995078669861,980.32,-0.007155993953347206,0.0001,-4.077223527431488
52,240640,4604,470,0.0016798583,-55.36426470000001,0.2,0.0,-0.002045380370691419,0.7989622950553894,0.9408699870109558,4690,2.6809745132923126,980.32,0.70505690574646,0.0001,-4.07238472700119
52,241152,4616,471,0.007881414,-55.27078544999999,0.2,0.0203125,-0.0015724345110356807,-1.0326547622680664,0.9391412138938904,4700,0.024331605221959762,980.32,0.005011047702282667,0.0001,-4.0696129322052
52,241664,4629,472,0.00018762273,-55.27078544999999,0.2,0.0,1.1802965309470892e-05,0.3966563940048218,0.9386342167854309,4710,1.4218456834554671,980.32,0.2894917130470276,0.0001,-4.065050792694092
52,242176,4642,473,0.016482756,-55.324710110000005,0.2,0.0759765625,-0.004689167998731136,-0.4212604761123657,0.9369713664054871,4720,0.01539795107091777,980.32,-0.010534911416471004,0.0001,-4.06267751455307
52,242688,4654,474,0.0034912862,-55.324710110000005,0.2,0.0052734375,-0.0030094939400441946,0.1683410406112671,0.9362307190895081,4730,1.3020275425165893,980.32,0.08416882157325745,0.0001,-4.057480978965759
52,243200,4668,475,0.012186788,-55.81101866000001,0.2,0.11953125,-0.010340830753557384,0.3497534990310669,0.9384951591491699,4740,0.006698096275795251,980.32,-0.030282657593488693,0.0001,-4.059770679473877
52,243712,4680,476,0.0017198065,-55.81101866000001,0.2,0.001171875,0.001205563941039145,0.8960151895880699,0.9390959739685059,4750,2.1434373315423727,980.32,1.6610846519470215,0.0001,-4.065471410751343
52,244224,4693,477,0.0066122813,-56.13004465,0.2,0.0646484375,-0.005668752396013587,0.47750627994537354,0.9393859505653381,4760,0.01520246263826266,980.32,-0.02136879228055477,0.0001,-4.065984904766083
52,244736,4706,478,0.00043806178,-56.13004465,0.2,0.0,-0.0013464287156239152,0.8269557952880859,0.9395720362663269,4770,5.046583375334739,980.32,0.9544804692268372,0.0001,-4.067154490947724
51,245248,4718,479,0.009930981,-55.57797635,0.2,0.0361328125,-0.0035932224011048673,0.5369825065135956,0.939422607421875,4780,1.8573002740740776,980.32,0.7633759379386902,0.0001,-4.067299556732178
51,245760,4731,480,0.0001118707,-55.57797635,0.2,0.0,-0.0007269926485605538,0.9664065167307854,0.9393203854560852,4790,2.503421258926392,980.32,0.6476056575775146,0.0001,-4.066509425640106
51,246272,4744,481,0.0077360775,-55.7754462,0.2,0.0875,-0.0033700063824653624,-0.028040647506713867,0.9378854632377625,4800,0.00163414103044488,980.32,-0.012524809688329697,0.0001,-4.0648302912712095
51,246784,4756,482,0.0006669895,-55.7754462,0.2,0.0,-0.0021894326200708747,0.9048422202467918,0.9373197555541992,4810,2.4451855808496474,980.32,1.069861650466919,0.0001,-4.060383129119873
51,247296,4769,483,0.0072102724,-55.69844464999999,0.2,0.0298828125,-0.0017587817856110632,-0.019295692443847656,0.9349889755249023,4820,0.0024075487894151593,980.32,-0.0013275074306875467,0.0001,-4.057483601570129
51,247808,4782,484,0.0011834562,-55.69844464999999,0.2,0.0,-6.152300047688187e-05,0.7515230923891068,0.9341936707496643,4830,2.7208693653345106,980.32,0.8941507339477539,0.0001,-4.050618541240692
51,248320,4794,485,0.00054577715,-55.86870452,0.2,0.0033203125,-0.004639815937844105,0.5739471912384033,0.9341155886650085,4840,1.119192972779274,980.32,0.1891941875219345,0.0001,-4.050002872943878
51,248832,4806,486,0.0004084108,-55.86870452,0.2,0.0,-0.0004920886538457125,0.8116168230772018,0.9341031908988953,4850,0.9481902532279491,980.32,0.18506239354610443,0.0001,-4.049802243709564
51,249344,4818,487,0.011975605,-56.54118774,0.2,0.075,-0.005100025283172727,0.17094802856445312,0.9378014206886292,4860,0.0012053658509103115,980.32,0.00738963158801198,0.0001,-4.054198455810547
51,249856,4829,488,0.000101901474,-56.54118774,0.2,0.0,0.00043697146466001866,0.8780982792377472,0.9389044642448425,4870,2.5264645859599115,980.32,0.596889078617096,0.0001,-4.064087045192719
51,250368,4841,489,0.009813974,-56.829383959999994,0.2,0.0400390625,-0.002394229348283261,0.028763175010681152,0.9382991790771484,4880,0.0018380367029749323,980.32,0.0007672647479921579,0.0001,-4.064643311500549
51,250880,4853,490,9.427406e-05,-56.829383959999994,0.2,0.0,-0.00017147498438134788,0.8471515029668808,0.9379555583000183,4890,17.145291447639465,980.32,5.18617582321167,0.0001,-4.062328243255616
51,251392,4866,491,4.2980537e-06,-55.351991739999995,0.2,0.0,-7.782079628668726e-05,0.8358152955770493,0.9379587173461914,4900,4.5039138197898865,980.32,3.29416561126709,0.0001,-4.062076532840729
51,251904,4879,492,5.433208e-05,-55.351991739999995,0.2,0.0,-0.0003657251829281449,0.7146695554256439,0.9379964470863342,4910,8.48903021812439,980.32,2.6893646717071533,0.0001,-4.062129175662994
51,252416,4891,493,0.0069228765,-55.04457764,0.2,0.0146484375,-0.0032484846480656413,-1.8448398113250732,0.9372920989990234,4920,0.15936443712562323,980.32,0.020831774920225143,0.0001,-4.061494517326355
51,252928,4902,494,0.0002345558,-55.06009402000001,0.2,0.0,0.0010650384821929038,0.9680459797382355,0.9369582533836365,4930,1.0198721453547477,980.32,0.28147754073143005,0.0001,-4.059117591381073
51,253440,4915,495,0.0061405585,-55.06009402000001,0.2,0.01953125,-0.0039434727979823945,0.983648469671607,0.936414897441864,4940,0.17133456002920866,980.32,0.026173874735832214,0.0001,-4.05845160484314
51,253952,4927,496,0.00023381342,-55.00923816,0.2,0.0,-0.0009328017418738455,0.1677892804145813,0.9361066818237305,4950,6.337907087802887,980.32,1.824665904045105,0.0001,-4.056267249584198
51,254464,4939,497,5.9060985e-06,-55.00923816,0.2,0.0,3.2510061282664536e-05,0.68095663189888,0.9361332058906555,4960,5.605911928415298,980.32,1.107360601425171,0.0001,-4.05608561038971
51,254976,4951,498,0.0077221827,-54.829459850000006,0.2,0.026171875,-0.009365982108283788,0.5469322502613068,0.9362017512321472,4970,0.4360505921766162,980.32,0.1653660535812378,0.0001,-4.056328547000885
