time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,rollout/ep_rew_mean,train/entropy_loss,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/std,train/loss,train/approx_kl
6927,62,433152,846,0.37734375,0.2,0.0002,4.130540952086449,8450,239.25405332000005,-3.862296861410141,999.53,0.0005794130498543382,0.9476968608796597,0.886161208152771,0.759349524974823,0.03915771
6935,62,433664,847,0.4912109375,0.2,0.0002,27.077225863933563,8460,237.74242541,-3.8633961260318754,999.53,0.07839433117769659,0.8003174811601639,0.8864105939865112,4.178813457489014,0.07551313
6943,62,434176,848,0.332421875,0.2,0.0002,3.024948141723871,8470,237.74242541,-3.8640226066112517,999.53,0.02383240438066423,0.9595633782446384,0.8861533999443054,0.2053888589143753,0.028518358
6951,62,434688,849,0.4357421875,0.2,0.0002,8.502113217115403,8480,239.98865412000004,-3.863117128610611,999.53,0.030956911365501584,0.9500624351203442,0.8857043981552124,1.1189396381378174,0.14450495
6959,62,435200,850,0.483203125,0.2,0.0002,16.940298569202422,8490,239.98865412000004,-3.8622216820716857,999.53,0.023729539150372146,0.9498518742620945,0.8856441378593445,3.4165003299713135,0.13939449
6967,62,435712,851,0.5638671875,0.2,0.0002,29.12044382095337,8500,243.74673183000007,-3.8624202489852903,1000.0,0.08126474316231906,0.8922639265656471,0.8858765363693237,3.8482165336608887,0.21741028
6974,62,436224,852,0.4736328125,0.2,0.0002,21.020520520210265,8510,243.74673183000007,-3.8633091926574705,1000.0,0.011304149893112481,0.9054264798760414,0.8860002756118774,2.9610440731048584,0.2070587
6982,62,436736,853,0.398828125,0.2,0.0002,10.09622511267662,8520,240.14404212000002,-3.864169603586197,1000.0,0.003464012686163187,0.8159372061491013,0.8863285779953003,1.0867977142333984,0.080929354
6990,62,437248,854,0.4828125,0.2,0.0002,8.524129238724708,8530,240.14404212000002,-3.864803212881088,1000.0,0.02738837287761271,0.960297491401434,0.8863663673400879,0.7003684043884277,0.19993675
6998,62,437760,855,0.499609375,0.2,0.0002,38.254786777496335,8540,238.90478487000004,-3.864849877357483,1000.0,0.045947531680576505,0.7455174326896667,0.8865815997123718,6.717965126037598,0.116867915
7006,62,438272,856,0.2736328125,0.2,0.0002,8.423984298110009,8550,238.90478487000004,-3.8657448828220367,1000.0,-0.01016110242344439,0.9419070892035961,0.8866807818412781,0.5919081568717957,0.03902006
7014,62,438784,857,0.367578125,0.2,0.0002,12.523722523450852,8560,240.79593321000004,-3.8656055450439455,1000.0,0.029359206557273865,0.8105394095182419,0.8863637447357178,0.8376421928405762,0.04228366
7022,62,439296,858,0.3744140625,0.2,0.0002,7.849272653460503,8570,240.79593321000004,-3.864828664064407,1000.0,0.013962949835695326,0.9552871882915497,0.8866081237792969,0.9160202145576477,0.054393794
7031,62,439808,859,0.4505859375,0.2,0.0002,31.543691873550415,8580,247.43329916000002,-3.866349011659622,1000.0,0.05881940727122128,0.9200422614812851,0.8868780136108398,3.521334648132324,0.09904972
7039,62,440320,860,0.434375,0.2,0.0002,13.4662606716156,8590,247.43329916000002,-3.8662690699100493,1000.0,0.013569343136623502,0.9677142985165119,0.8865145444869995,1.1641085147857666,0.061677262
7047,62,440832,861,0.521484375,0.2,0.0002,14.219575241208076,8600,248.86428763000004,-3.8638735175132752,1000.0,0.04852093979716301,0.8300142288208008,0.8859305381774902,1.3016932010650635,0.11772542
7055,62,441344,862,0.41171875,0.2,0.0002,9.90640851855278,8610,248.86428763000004,-3.8625078201293945,1000.0,0.03942569862119853,0.9720285702496767,0.885659396648407,1.1554639339447021,0.03153988
7063,62,441856,863,0.36796875,0.2,0.0002,5.47471629679203,8620,250.24606781,-3.862417995929718,1000.0,0.0162072591483593,0.9337654560804367,0.8863264918327332,0.36208590865135193,0.11265454
7071,62,442368,864,0.4451171875,0.2,0.0002,8.399179708957671,8630,250.24606781,-3.865860587358475,1000.0,0.04963804786093533,0.9799802489578724,0.8869279623031616,1.3849270343780518,0.030764937
7079,62,442880,865,0.44765625,0.2,0.0002,4.658953946828842,8640,252.29737398,-3.8655498564243316,1000.0,0.028758574044331908,0.8874849826097488,0.8863925933837891,0.7437911033630371,0.05948305
7087,62,443392,866,0.517578125,0.2,0.0002,15.781192696094513,8650,252.29737398,-3.863244742155075,1000.0,0.04913192940875888,0.9476503655314445,0.8861876726150513,1.6085000038146973,0.06602347
7095,62,443904,867,0.44453125,0.2,0.0002,11.213557308912277,8660,253.83724467,-3.8628692448139192,1000.0,0.026481217192485928,0.9554817155003548,0.8861107230186462,0.6156788468360901,0.10804839
7103,62,444416,868,0.4998046875,0.2,0.0002,12.916691106557845,8670,253.83724467,-3.8625155329704284,1000.0,0.06478890581056476,0.9731354806572199,0.8859968185424805,1.498703122138977,0.123199776
7111,62,444928,869,0.455078125,0.2,0.0002,0.46128338370472194,8680,256.24534826,-3.8602447152137755,1000.0,0.021147917676717042,-0.613577127456665,0.884326159954071,0.04874079301953316,0.06797829
7120,62,445440,870,0.5369140625,0.2,0.0002,21.101643753051757,8690,256.24534826,-3.8576950907707213,1000.0,0.016710191802121698,0.9776827786117792,0.8845266103744507,8.815104484558105,0.14959402
7128,62,445952,871,0.409375,0.2,0.0002,13.93437044620514,8700,260.95606374,-3.8593372881412504,1000.0,0.01709492988884449,0.9287604987621307,0.8849415183067322,1.2545912265777588,0.08056696
7137,62,446464,872,0.4197265625,0.2,0.0002,9.663463321328162,8710,260.95606374,-3.860717535018921,1000.0,-0.005682646995410323,0.9809342008084059,0.8853777647018433,1.7194139957427979,0.08761421
7145,62,446976,873,0.31171875,0.2,0.0002,1.3898058437742293,8720,262.34558452,-3.858497202396393,1000.0,-0.006471229763701558,0.6394859254360199,0.8824843764305115,-0.001854531466960907,0.04531801
7152,62,447488,874,0.4833984375,0.2,0.0002,17.23008221387863,8730,262.34558452,-3.8471393525600432,1000.0,0.03383905543014407,0.9674348644912243,0.8814000487327576,2.605579137802124,0.1260486
7160,62,448000,875,0.1822265625,0.2,0.0002,0.22671795403584838,8740,261.42758995,-3.8443545401096344,1000.0,-0.011060054856352508,-0.43186402320861816,0.8795289993286133,0.0035919900983572006,0.03084325
7168,62,448512,876,0.4974609375,0.2,0.0002,19.757822847366334,8750,261.42758995,-3.8373074293136598,1000.0,0.06771286288276315,0.9706602226942778,0.8785831332206726,2.8138043880462646,0.1161568
7176,62,449024,877,0.4560546875,0.2,0.0002,40.801754826307295,8760,262.09226019,-3.8359871804714203,1000.0,0.030009574349969627,0.8798259198665619,0.8784598112106323,1.9374178647994995,0.09653245
7184,62,449536,878,0.4265625,0.2,0.0002,26.36232395172119,8770,262.09226019,-3.8361076056957244,1000.0,0.029565959749743343,0.9590782932937145,0.8787617087364197,8.209997177124023,0.10607378
7192,62,450048,879,0.1544921875,0.2,0.0002,1.6102178145200015,8780,262.16957978000005,-3.8376849234104156,1000.0,-0.015315758436918259,0.7286532521247864,0.8794560432434082,0.08435209095478058,0.0126299085
7199,62,450560,880,0.4,0.2,0.0002,5.999662911891937,8790,262.16957978000005,-3.840265744924545,1000.0,0.006141500640660524,0.9833353869616985,0.8801708221435547,1.0053479671478271,0.027320482
7207,62,451072,881,0.123046875,0.2,0.0002,0.23491277429275215,8800,262.28786752,-3.8453628420829773,1000.0,-0.001869249949231744,0.06811201572418213,0.8839190006256104,-0.017918510362505913,0.01347647
7215,62,451584,882,0.4041015625,0.2,0.0002,28.204072546958923,8810,269.97512012000004,-3.8570748388767244,998.56,0.0417334889061749,0.5680598616600037,0.8852612972259521,5.0778889656066895,0.044148892
7223,62,452096,883,0.24765625,0.2,0.0002,28.218040108680725,8820,269.97512012000004,-3.8580444931983946,998.56,0.015768587635830045,0.6224304437637329,0.8851797580718994,4.207709312438965,0.03854586
7231,62,452608,884,0.266796875,0.2,0.0002,18.564572632312775,8830,275.85483083,-3.85772824883461,998.56,0.01186858331784606,-1.5402355194091797,0.8851348757743835,2.4376585483551025,0.031977408
7239,62,453120,885,0.3705078125,0.2,0.0002,8.591676062345504,8840,275.85483083,-3.857394188642502,998.56,0.009553969954140484,0.9702987037599087,0.8849254846572876,1.6739189624786377,0.04606983
7248,62,453632,886,0.447265625,0.2,0.0002,12.949384534358979,8850,280.99545619,-3.856820732355118,998.56,0.03969279141165316,0.9830372184514999,0.8848295211791992,3.68377685546875,0.04402189
7256,62,454144,887,0.230078125,0.2,0.0002,4.731661778688431,8860,280.99545619,-3.8565986156463623,998.56,-0.013129970128647982,0.9865686995908618,0.8846696615219116,0.7613863348960876,0.018794982
7264,62,454656,888,0.32109375,0.2,0.0002,11.303515529632568,8870,283.68937382,-3.8565343618392944,998.56,-0.0004958173842169345,0.9738444834947586,0.8847898840904236,2.363133668899536,0.04901371
7272,62,455168,889,0.3263671875,0.2,0.0002,16.19333839416504,8880,283.68937382,-3.8567938208580017,998.56,-0.0005297135561704635,0.9086275026202202,0.8846297264099121,4.141635417938232,0.050626438
7280,62,455680,890,0.291015625,0.2,0.0002,3.598207652568817,8890,281.3857095,-3.8564200520515444,998.56,0.006005264446139335,0.9607726112008095,0.8850480318069458,0.2840893864631653,0.12119996
7288,62,456192,891,0.3947265625,0.2,0.0002,16.65669330358505,8900,281.3857095,-3.857408618927002,998.56,0.02638759701512754,0.969577943906188,0.8847886323928833,1.7990312576293945,0.05523009
7296,62,456704,892,0.18046875,0.2,0.0002,0.704784303624183,8910,279.71837151000005,-3.8529670774936675,998.56,-0.01722422312013805,-0.45315372943878174,0.8797444701194763,-0.018837813287973404,0.03558605
7304,62,457216,893,0.3228515625,0.2,0.0002,12.167651462554932,8920,279.71837151000005,-3.828528159856796,998.56,0.015668643452227116,0.9654152095317841,0.8759368658065796,1.3886233568191528,0.025012955
7312,62,457728,894,0.39921875,0.2,0.0002,1.6387264143675566,8930,277.84942564,-3.8245306313037872,998.56,-0.00554328914731741,0.8396567106246948,0.8750427961349487,0.1254618614912033,0.04511222
7320,62,458240,895,0.3306640625,0.2,0.0002,5.879476022720337,8940,277.84942564,-3.8198392033576964,998.56,0.019535111240111293,0.9723254144191742,0.8743839263916016,0.915110170841217,0.031861912
7328,62,458752,896,0.18046875,0.2,0.0002,0.08607557385694235,8950,272.20364452000007,-3.812637507915497,998.56,0.0014342386974021792,0.7620799839496613,0.8682729601860046,0.006631240248680115,0.012254828
7336,62,459264,897,0.50625,0.2,0.0002,17.06559411287308,8960,272.20364452000007,-3.794752925634384,998.56,0.06004740167409182,0.9371846169233322,0.8663042783737183,1.8913969993591309,0.12060931
7344,62,459776,898,0.1962890625,0.2,0.0002,0.03276679702103138,8970,267.45205216000005,-3.79408882856369,998.56,-0.007064738753251731,-1.5514922142028809,0.8660104274749756,0.001970134675502777,0.01716477
7353,62,460288,899,0.5212890625,0.2,0.0002,42.112467443943025,8980,267.45205216000005,-3.7899313986301424,998.56,0.08192585953511297,0.8981015831232071,0.8650813102722168,2.391948699951172,0.10931719
7361,62,460800,900,0.428515625,0.2,0.0002,4.99693490639329,8990,271.23208744000004,-3.7889571368694304,998.56,0.03481612056493759,0.6230474710464478,0.864963710308075,0.21078059077262878,0.03813447
7367,62,461312,901,0.47265625,0.2,0.0002,15.723180538415908,9000,271.23208744000004,-3.7883161902427673,998.56,0.11660988396033645,0.9488544054329395,0.8648152351379395,1.4199625253677368,0.024858471
7373,62,461824,902,0.1681640625,0.2,0.0002,3.296045096963644,9010,274.38695679,-3.787661701440811,998.56,-0.001055803382769227,0.9640195183455944,0.8644315600395203,0.3748035430908203,0.026694583
7379,62,462336,903,0.43828125,0.2,0.0002,37.17824552059174,9020,274.38695679,-3.786669969558716,998.56,0.0402995147742331,0.8198263049125671,0.8644407987594604,3.564013719558716,0.11550687
7385,62,462848,904,0.4853515625,0.2,0.0002,13.40323201417923,9030,280.35700163999996,-3.7867442786693575,998.56,0.033475212729536,0.8748964071273804,0.8643748164176941,1.3074290752410889,0.077433676
7390,62,463360,905,0.5353515625,0.2,0.0002,30.624689793586732,9040,280.35700163999996,-3.786097264289856,998.56,0.056437895307317375,0.9558735452592373,0.8642849922180176,4.863152027130127,0.08308633
7398,62,463872,906,0.487890625,0.2,0.0002,21.160253742337225,9050,284.04392416999997,-3.7864865481853487,998.56,0.05730502704391256,0.8641485124826431,0.864714503288269,0.7942957878112793,0.20264168
7404,62,464384,907,0.370703125,0.2,0.0002,22.869441676139832,9060,284.04392416999997,-3.7886648774147034,998.56,0.023417716566473245,0.9720105603337288,0.8652862310409546,2.8964807987213135,0.044038683
7410,62,464896,908,0.2236328125,0.2,0.0002,0.02014640615088865,9070,286.05357166,-3.7912609696388246,998.56,-0.006592800747603178,0.03513377904891968,0.8657323718070984,0.05792693793773651,0.020608556
7417,62,465408,909,0.31015625,0.2,0.0002,10.46999799311161,9080,286.05357166,-3.7925189197063447,998.56,-0.011051563499495386,0.9659627191722393,0.8656396865844727,0.8178349733352661,0.06293036
7423,62,465920,910,0.34453125,0.2,0.0002,0.17508700331673027,9090,281.64780483,-3.7866432785987856,998.56,-0.009754337533377112,0.7926368862390518,0.8626468181610107,0.047645919024944305,0.050717223
7430,62,466432,911,0.5798828125,0.2,0.0002,46.42553234100342,9100,281.34555226,-3.778392547369003,998.56,0.10379392264876515,0.8652921169996262,0.8620857000350952,6.36289119720459,0.23548564
7436,62,466944,912,0.4888671875,0.2,0.0002,5.299053630232811,9110,281.34555226,-3.77785262465477,998.56,0.0340997627004981,0.9535646587610245,0.8622069358825684,0.2319660484790802,0.15251471
7442,62,467456,913,0.6943359375,0.2,0.0002,161.3440815925598,9120,280.03690881,-3.778507101535797,998.56,0.10365924146026373,0.09184634685516357,0.8623453378677368,36.57763671875,0.21906555
7448,62,467968,914,0.2765625,0.2,0.0002,3.186953004449606,9130,280.03690881,-3.7791630029678345,998.56,-0.017613682383671402,0.9673541449010372,0.8626384139060974,0.28974291682243347,0.032748207
7455,62,468480,915,0.63515625,0.2,0.0002,46.44888868331909,9140,277.75697556,-3.780144762992859,998.56,0.07581822597421706,0.8891928642988205,0.8628239631652832,4.2558488845825195,0.41295773
7461,62,468992,916,0.2025390625,0.2,0.0002,1.0968641456216575,9150,277.75697556,-3.7817561328411102,998.56,-0.011080969334580004,0.9920727284625173,0.8638255000114441,0.24910034239292145,0.21671675
7468,62,469504,917,0.56015625,0.2,0.0002,36.77550504207611,9160,282.91643854,-3.7842387676239015,998.56,0.061493684886954725,0.11351960897445679,0.8641769289970398,4.1326823234558105,0.07634093
7474,62,470016,918,0.3447265625,0.2,0.0002,90.17608575820923,9170,282.91643854,-3.7846655189990996,998.56,0.02503431064542383,0.5032401978969574,0.8642174601554871,18.04224967956543,0.088834986
7480,62,470528,919,0.296875,0.2,0.0002,19.350830340385436,9180,289.70266563,-3.7848143339157105,997.63,0.0031611924758180978,0.7166353762149811,0.8642535209655762,5.815269947052002,0.05431003
7487,62,471040,920,0.37578125,0.2,0.0002,17.2170641541481,9190,289.70266563,-3.784926378726959,997.63,0.00958097914699465,0.9128657728433609,0.8642708659172058,4.279729843139648,0.050711
7493,62,471552,921,0.3771484375,0.2,0.0002,7.951206690073013,9200,297.7471903,-3.7844830811023713,997.63,0.01698265834711492,0.9271551296114922,0.8639664649963379,2.158379554748535,0.06214991
7499,62,472064,922,0.3474609375,0.2,0.0002,16.202392506599427,9210,297.7471903,-3.7834368646144867,997.63,-0.0003736614831723273,0.9434618726372719,0.8638633489608765,2.4740943908691406,0.036201954
7506,62,472576,923,0.4912109375,0.2,0.0002,7.842543226480484,9220,304.86162095,-3.78337242603302,997.63,0.06495813129004091,0.6120088398456573,0.863872766494751,3.091449499130249,0.2200145
7512,62,473088,924,0.5134765625,0.2,0.0002,39.97354612350464,9230,304.86162095,-3.7832317531108854,997.63,0.0695258354768157,0.9367579519748688,0.8639737367630005,9.008819580078125,0.035459258
7519,62,473600,925,0.26171875,0.2,0.0002,8.369496142864227,9240,310.76224207,-3.7837422490119934,997.63,0.003736001905053854,0.9589994512498379,0.864192008972168,2.1506335735321045,0.06527792
7525,62,474112,926,0.344921875,0.2,0.0002,17.976747143268586,9250,310.76224207,-3.7845298886299132,997.63,0.011915680498350411,0.9590156562626362,0.8644202947616577,5.581296920776367,0.05180702
7532,63,474624,927,0.3693359375,0.2,0.0002,22.37299723625183,9260,313.65735455000004,-3.7848648726940155,997.63,0.015956006478518248,0.6441355645656586,0.8643829822540283,4.396373748779297,0.055852078
7538,63,475136,928,0.317578125,0.2,0.0002,6.217690569162369,9270,313.65735455000004,-3.7845915257930756,997.63,0.0028472249628975987,0.9799417518079281,0.8643431067466736,2.2370107173919678,0.049785677
7545,63,475648,929,0.3794921875,0.2,0.0002,10.095058977603912,9280,318.82151792,-3.784917879104614,997.63,0.01691373677458614,0.6909565627574921,0.8645386695861816,2.5858824253082275,0.03308092
7551,63,476160,930,0.36953125,0.2,0.0002,45.41572217941284,9290,318.82151792,-3.7852394580841064,997.63,0.0196352205472067,0.8628289997577667,0.8646208643913269,14.165231704711914,0.051391527
7558,63,476672,931,0.331640625,0.2,0.0002,12.834675949811935,9300,327.36797192,-3.7853066980838777,997.63,0.010983669571578503,0.14877378940582275,0.8645190596580505,2.9531705379486084,0.090479076
7564,63,477184,932,0.4091796875,0.2,0.0002,26.11101076602936,9310,327.36797192,-3.7848052024841308,997.63,0.02590219769626856,0.9261678606271744,0.8645037412643433,5.403550148010254,0.063234314
7570,63,477696,933,0.394921875,0.2,0.0002,6.085375916957855,9320,332.07728022000003,-3.784659820795059,997.63,0.02476888750679791,0.7889743894338608,0.8643671870231628,2.7142579555511475,0.040272366
7577,63,478208,934,0.26796875,0.2,0.0002,5.275720462203026,9330,332.07728022000003,-3.784653013944626,997.63,0.0037049585953354836,0.9785426575690508,0.8645449876785278,1.333554744720459,0.027827283
7583,63,478720,935,0.2865234375,0.2,0.0002,11.303208208084106,9340,337.80814146000006,-3.7850877940654755,997.63,-0.0025336176389828325,0.941409457474947,0.8646861910820007,2.7361602783203125,0.06965331
7590,63,479232,936,0.38046875,0.2,0.0002,11.34012239575386,9350,337.80814146000006,-3.7850679218769074,997.63,0.032481222064234316,0.9384101144969463,0.8643059730529785,1.1235003471374512,0.07975696
7596,63,479744,937,0.3380859375,0.2,0.0002,4.336275255680084,9360,336.04312755,-3.783649045228958,997.63,-0.008817654277663678,0.16053009033203125,0.8638051748275757,0.8265644311904907,0.07627118
7602,63,480256,938,0.3703125,0.2,0.0002,11.000303453207016,9370,336.04312755,-3.781644904613495,997.63,0.0050778096774592996,0.9451602473855019,0.8634588718414307,1.7146340608596802,0.03461962
7609,63,480768,939,0.2724609375,0.2,0.0002,35.98589067459106,9380,344.14192416,-3.7816615998744965,997.32,0.006179072218947113,0.3201690912246704,0.863773763179779,10.596766471862793,0.026601166
7615,63,481280,940,0.265234375,0.2,0.0002,8.379158663749696,9390,344.14192416,-3.782407635450363,997.32,0.00808566368650645,0.9521337188780308,0.8636414408683777,1.6118026971817017,0.08458044
7622,63,481792,941,0.4689453125,0.2,0.0002,8.154357081651687,9400,342.82807174999994,-3.781957674026489,997.32,0.03930486440658569,0.9695348311215639,0.8640146255493164,1.8163467645645142,0.10233772
7628,63,482304,942,0.152734375,0.2,0.0002,8.148647540807724,9410,343.94850786,-3.782722944021225,997.32,0.0012938217259943485,0.951351597905159,0.8636903166770935,1.8677971363067627,0.015674336
7634,63,482816,943,0.17578125,0.2,0.0002,4.258574295043945,9420,343.94850786,-3.780773991346359,997.32,-0.006857247895095497,0.7623653411865234,0.8631657361984253,1.0268042087554932,0.0091341855
7641,63,483328,944,0.2416015625,0.2,0.0002,5.48575651049614,9430,347.26073677,-3.7788207709789274,997.32,-0.013244265597313643,0.642440915107727,0.863003134727478,1.8494459390640259,0.016800445
7647,63,483840,945,0.2677734375,0.2,0.0002,7.117867195606232,9440,347.26073677,-3.7788815677165983,997.32,0.005090452940203249,0.9458031468093395,0.8634487986564636,1.332200288772583,0.027716603
7653,63,484352,946,0.2876953125,0.2,0.0002,4.7165888249874115,9450,346.2474828300001,-3.7799123585224152,997.32,0.004967761714942754,0.7484566569328308,0.8639687299728394,0.9444810748100281,0.01248531
7660,63,484864,947,0.185546875,0.2,0.0002,3.007796311378479,9460,346.2474828300001,-3.7801321506500245,997.32,0.004725210112519562,0.7448523044586182,0.863543689250946,0.7955400347709656,0.019875608
7667,63,485376,948,0.223828125,0.2,0.0002,2.503782120347023,9470,346.11303955999995,-3.778152644634247,997.32,0.005182406143285334,0.8299006521701813,0.8636511564254761,0.7976379990577698,0.020813182
7673,63,485888,949,0.170703125,0.2,0.0002,3.3112194895744325,9480,346.11303955999995,-3.7799238324165345,997.32,-0.006219290662556887,0.8416095674037933,0.8646361827850342,0.6549910306930542,0.021899201
7679,63,486400,950,0.2798828125,0.2,0.0002,3.2616839706897736,9490,339.16098476999997,-3.7822388768196107,997.32,0.003903519152663648,0.7739922255277634,0.8646034598350525,0.9569836854934692,0.018360797
7685,63,486912,951,0.3076171875,0.2,0.0002,3.300105956196785,9500,339.16098476999997,-3.7801885545253753,997.32,0.008964626514352859,0.5419174432754517,0.864129900932312,0.90876305103302,0.007691729
7692,63,487424,952,0.1587890625,0.2,0.0002,2.6957046687602997,9510,337.50942423,-3.7793708622455595,997.32,-0.012559963692910969,0.5679584443569183,0.8645328879356384,1.0160852670669556,0.020275727
7698,63,487936,953,0.2193359375,0.2,0.0002,2.575324368476868,9520,337.50942423,-3.779318690299988,997.32,-0.004272836167365313,0.7168997824192047,0.8640965223312378,0.7726966738700867,0.01214195
7705,63,488448,954,0.2609375,0.2,0.0002,2.025381052494049,9530,335.60064356000004,-3.7754441499710083,997.32,-0.006168825761415064,0.660804957151413,0.8623883128166199,0.40366870164871216,0.018453604
7711,63,488960,955,0.211328125,0.2,0.0002,1.7218894138932228,9540,335.60064356000004,-3.767714536190033,997.32,0.0019566354574635627,0.7935214340686798,0.8607341647148132,0.3442347049713135,0.024854844
7717,63,489472,956,0.2431640625,0.2,0.0002,2.0892460525035856,9550,329.4488192,-3.765354114770889,997.32,-0.0102086721919477,0.7005577683448792,0.8617779612541199,0.5559831857681274,0.044597123
7724,63,489984,957,0.3029296875,0.2,0.0002,6.845504286885261,9560,329.4488192,-3.769579768180847,997.32,-0.0021598261082544923,0.9382822439074516,0.8628823161125183,1.0117461681365967,0.029954482
7730,63,490496,958,0.21171875,0.2,0.0002,2.4881367653608324,9570,329.71763639999995,-3.7684166848659517,997.32,-0.013606090587563813,0.4594452977180481,0.8603984117507935,0.7143636345863342,0.019309293
7737,63,491008,959,0.1826171875,0.2,0.0002,1.4754544347524643,9580,329.71763639999995,-3.7529334723949432,997.32,-0.013700434449128806,0.8065191805362701,0.8544689416885376,0.5517427325248718,0.018820997
7743,63,491520,960,0.2474609375,0.2,0.0002,1.817836657166481,9590,332.21511573000004,-3.733317828178406,997.32,-0.005902744608465582,0.7778947800397873,0.8510407209396362,0.4594631791114807,0.020403918
7749,63,492032,961,0.2697265625,0.2,0.0002,5.731890523433686,9600,332.21511573000004,-3.724293905496597,997.32,-0.003093698457814753,0.8605447858572006,0.8504605293273926,1.2929469347000122,0.021652035
7756,63,492544,962,0.408203125,0.2,0.0002,9.31555118560791,9610,329.58426439999994,-3.7235922515392303,997.32,0.015118910279124976,0.9473524428904057,0.8506261706352234,1.1583704948425293,0.028009284
7762,63,493056,963,0.3453125,0.2,0.0002,8.942420154809952,9620,329.58426439999994,-3.724693548679352,997.32,0.02523485803976655,0.976078063249588,0.850787341594696,2.7197561264038086,0.03988265
7768,63,493568,964,0.417578125,0.2,0.0002,14.87091293334961,9630,328.97112956999996,-3.7252805709838865,997.32,0.04146926123648882,0.7384204864501953,0.850946307182312,1.6300992965698242,0.024121206
7775,63,494080,965,0.2046875,0.2,0.0002,4.474084486067295,9640,328.97112956999996,-3.726480895280838,997.32,-0.010247701196931303,0.363105833530426,0.8520708084106445,0.6312676668167114,0.034708142
7781,63,494592,966,0.176953125,0.2,0.0002,6.257379001379013,9650,326.62646642999994,-3.7281266033649443,997.32,0.00021452279761433602,0.5237962305545807,0.850548267364502,1.4662259817123413,0.017791042
7788,63,495104,967,0.2513671875,0.2,0.0002,2.253930336236954,9660,326.62646642999994,-3.7220103085041045,997.32,-0.008278855355456471,0.7707522064447403,0.8496845960617065,0.5736584663391113,0.028947866
7794,63,495616,968,0.3287109375,0.2,0.0002,2.462125116586685,9670,327.28960009,-3.719313609600067,997.32,0.01913212789222598,-0.8128923177719116,0.8486685752868652,0.6927607655525208,0.037598435
7800,63,496128,969,0.4333984375,0.2,0.0002,2.149337100982666,9680,327.28960009,-3.7176287472248077,997.32,0.020291322888806463,0.739964097738266,0.8492821455001831,0.5983994603157043,0.025387669
7807,63,496640,970,0.1,0.2,0.0002,3.9857466489076616,9690,326.11938733,-3.7195849061012267,997.32,-0.0061900226399302484,0.480093777179718,0.8496917486190796,0.8467347621917725,0.010158244
7813,63,497152,971,0.1767578125,0.2,0.0002,3.8163893043994905,9700,326.11938733,-3.7186813950538635,997.32,-0.0021967421751469375,0.663766086101532,0.8486542701721191,1.2003141641616821,0.021338552
7820,63,497664,972,0.2224609375,0.2,0.0002,3.026705655455589,9710,325.97505743,-3.7152806520462036,997.32,-0.008392515033483506,0.8558219373226166,0.8473105430603027,0.20086374878883362,0.014562728
7826,63,498176,973,0.311328125,0.2,0.0002,2.953979580104351,9720,325.97505743,-3.7081601440906526,997.32,0.010030494746752083,0.7340003550052643,0.8466059565544128,0.6240146160125732,0.027356802
7833,63,498688,974,0.178515625,0.2,0.0002,3.2895010113716125,9730,324.32366994999995,-3.7079544246196745,997.32,-0.0035212209448218347,0.6820805370807648,0.8456017971038818,0.7854738831520081,0.011907935
7839,63,499200,975,0.29296875,0.2,0.0002,8.710604691505432,9740,324.32366994999995,-3.702082574367523,997.32,0.0024781889049336316,0.9566083028912544,0.8446966409683228,1.5083825588226318,0.023822784
7846,63,499712,976,0.6423828125,0.2,0.0002,33.528259706497195,9750,325.61351542999995,-3.7000014662742613,997.32,0.09866614593192935,0.8118048459291458,0.8443896770477295,4.674178600311279,0.24178661
7852,63,500224,977,0.286328125,0.2,0.0002,14.578444343805312,9760,325.61351542999995,-3.6999403119087217,997.32,0.005628438014537096,0.9376630783081055,0.8447712659835815,1.8657492399215698,0.050110642
7858,63,500736,978,0.3283203125,0.2,0.0002,2.7651132866740227,9770,325.40059500999996,-3.7023872256278993,997.32,0.0019156139576807618,0.5938259959220886,0.8454536199569702,0.14187556505203247,0.14702055
7864,63,501248,979,0.2541015625,0.2,0.0002,3.4330161094665526,9780,325.40059500999996,-3.702054351568222,997.32,0.0020929349353536963,0.9681467935442924,0.84562748670578,0.7042086720466614,0.022340227
7871,63,501760,980,0.2111328125,0.2,0.0002,4.21546944975853,9790,324.98615478999994,-3.7008556544780733,997.32,-0.0006923064822331071,0.7857362776994705,0.8446184396743774,1.35199773311615,0.016494859
7877,63,502272,981,0.234765625,0.2,0.0002,10.00387383699417,9800,324.98615478999994,-3.6969631016254425,997.32,0.013696324243210257,0.7359678447246552,0.843869686126709,1.326667070388794,0.029226571
7884,63,502784,982,0.317578125,0.2,0.0002,12.059396594762802,9810,321.40653266,-3.694198876619339,997.32,0.019513471488608047,0.9378994964063168,0.843015193939209,1.1463186740875244,0.050350837
7890,63,503296,983,0.428125,0.2,0.0002,15.708616971969604,9820,322.23533524999993,-3.690697169303894,997.32,0.028232285962440075,0.9234528169035912,0.8424549102783203,2.923017740249634,0.08267374
7896,63,503808,984,0.1833984375,0.2,0.0002,0.8551191514357924,9830,322.23533524999993,-3.689154773950577,997.32,-0.014115719264373184,0.9188701882958412,0.8417892456054688,0.05646912008523941,0.0193429
