time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/n_updates,train/learning_rate,train/clip_range,train/loss,train/policy_gradient_loss,train/std,train/explained_variance
547,159.23970587000002,382976,1054.45,699,187,1.6840881715528666,0.019831788,0.2556640625,-2.656403311342001,1860,0.0003,0.2,0.2877730429172516,-0.006931629200698808,0.476706862449646,0.28628283739089966
547,159.35838908999997,385024,1052.39,703,188,3.58113096114248,0.01716401,0.209912109375,-2.6220257103443148,1870,0.0003,0.2,1.8413505554199219,-0.0047303057479439305,0.4746120870113373,0.4112131595611572
547,159.98601456000003,387072,1052.48,706,189,1.8402956688776613,0.01721649,0.22119140625,-2.5990418709814547,1880,0.0003,0.2,0.33606475591659546,-0.006433630801620893,0.4725401997566223,0.5292889475822449
548,163.74704006000002,389120,1063.32,710,190,7.613824139162898,0.012488736,0.13759765625,-2.584771955013275,1890,0.0003,0.2,1.5835819244384766,-0.009442117987782694,0.4729948937892914,0.9169930815696716
548,163.87144715000002,391168,1060.97,713,191,1.8323598903603853,0.024562154,0.256396484375,-2.58409122005105,1900,0.0003,0.2,2.4108059406280518,-0.009183993333135732,0.47344133257865906,0.51300448179245
548,164.05072378000006,393216,1058.31,716,192,10.223093952611089,0.006896716,0.113037109375,-2.5764634877443315,1910,0.0003,0.2,4.194064617156982,-0.004540402119164355,0.4731697142124176,0.596970945596695
548,164.04732402999997,395264,1056.58,720,193,1.7887534062378108,0.020443004,0.246728515625,-2.562758881598711,1920,0.0003,0.2,0.43624353408813477,-0.009943707566708326,0.47107893228530884,0.5768885910511017
548,165.12346854,397312,1059.8,723,194,7.946344238705933,0.013683431,0.13916015625,-2.549941158294678,1930,0.0003,0.2,4.788294315338135,-0.008422224267269485,0.46979326009750366,0.929890401661396
549,166.66679018,399360,1064.38,727,195,12.214821740053594,0.016642356,0.167333984375,-2.538823468238115,1940,0.0003,0.2,2.621363878250122,-0.006797204737085849,0.4692557454109192,0.9202754274010658
549,169.2872417,401408,1066.98,730,196,7.621956483088434,0.018320829,0.184326171875,-2.5303954482078552,1950,0.0003,0.2,2.5923047065734863,-0.006714207702316344,0.4680139720439911,0.9548015370965004
549,171.31747772999998,403456,1068.42,734,197,6.203422930464148,0.023959829,0.231396484375,-2.4887429222464563,1960,0.0003,0.2,1.7904167175292969,-0.00872802518424578,0.46102774143218994,-0.4316599369049072
549,172.59277167,405504,1072.71,737,198,7.594220226164907,0.017622162,0.20712890625,-2.4739499032497405,1970,0.0003,0.2,1.7325832843780518,-0.009943971288157627,0.46287181973457336,0.8758926913142204
549,172.52441598000004,407552,1069.48,741,199,8.225648821983487,0.034130536,0.272265625,-2.4644144281744955,1980,0.0003,0.2,0.5051710605621338,-0.004856788928736933,0.4589604139328003,0.935507021844387
550,170.21763610000002,409600,1060.42,744,200,20.625988250970842,0.021962356,0.21376953125,-2.4383164711296557,1990,0.0003,0.2,9.81155776977539,-0.00577066644327715,0.4569077491760254,0.9172646924853325
550,169.74761891999998,411648,1055.32,748,201,12.660729203186929,0.009962717,0.1130859375,-2.4252239130437374,2000,0.0003,0.2,3.6296117305755615,-0.00673097116232384,0.45599740743637085,0.9512941017746925
550,169.61388969,413696,1048.24,751,202,6.28064322695136,0.017402882,0.193798828125,-2.4386290714144705,2010,0.0003,0.2,4.489586353302002,-0.004931840396602638,0.4584166705608368,0.9232269823551178
550,169.60890984999997,415744,1047.57,755,203,7.051419784128666,0.019591667,0.204833984375,-2.4456334739923475,2020,0.0003,0.2,4.7758378982543945,-0.003922166637494229,0.4575684666633606,0.926404170691967
550,171.31286763999998,417792,1043.79,758,204,22.223207251541318,0.02024724,0.2552734375,-2.437305108457804,2030,0.0003,0.2,19.095335006713867,-0.0025339105908642524,0.4571637511253357,0.42897653579711914
550,175.19770213,419840,1054.24,761,205,5.159152880497277,0.026988637,0.294091796875,-2.4247122906148433,2040,0.0003,0.2,1.8032630681991577,-0.004899482009932399,0.45477503538131714,-0.007645964622497559
551,174.43083647999995,421888,1049.37,765,206,3.907155442610383,0.023222085,0.297900390625,-2.4065570503473284,2050,0.0003,0.2,1.9131057262420654,-0.005929379380540922,0.4526174068450928,0.33354926109313965
551,177.27753828999994,423936,1055.35,768,207,14.276922673359513,0.013459385,0.140380859375,-2.4041370950639247,2060,0.0003,0.2,9.87255573272705,-0.009438704061903991,0.4528641998767853,0.9059867933392525
551,180.46016929999993,425984,1062.36,772,208,1.9926349185407162,0.02157731,0.2548828125,-2.422511246800423,2070,0.0003,0.2,2.017111301422119,-0.005100142931041773,0.4557941257953644,0.3328096866607666
551,185.41266805999996,428032,1071.12,775,209,4.190713213384152,0.01768662,0.223388671875,-2.4221130602061747,2080,0.0003,0.2,3.704883337020874,-0.0030566333676688372,0.45513594150543213,0.45477211475372314
551,187.3745381,430080,1074.7,779,210,3.669407330546528,0.019712534,0.2701171875,-2.3996232718229296,2090,0.0003,0.2,0.3327116072177887,-0.003195733457687311,0.4520002007484436,0.34111154079437256
552,184.05397161000005,432128,1056.68,782,211,1.9244596141390502,0.019886794,0.25498046875,-2.374095323681831,2100,0.0003,0.2,0.24725429713726044,-0.007608572320896201,0.44913339614868164,0.5078574120998383
552,184.18261751000003,434176,1055.88,786,212,7.3880891863256695,0.015217738,0.1724609375,-2.36524019241333,2110,0.0003,0.2,1.8611356019973755,-0.010429540573386475,0.4496774673461914,0.9327276349067688
552,188.28048319,436224,1065.86,789,213,1.6495515970047563,0.022252731,0.2392578125,-2.337316942960024,2120,0.0003,0.2,0.41249024868011475,-0.0025064317596843466,0.44362032413482666,0.44044601917266846
552,188.53880878000004,438272,1063.24,793,214,3.6196497066877784,0.015583556,0.237451171875,-2.311887838691473,2130,0.0003,0.2,0.27522775530815125,-0.002426158174057491,0.44542527198791504,0.29543840885162354
552,188.67341603999998,440320,1062.21,796,215,3.223668987955898,0.021414688,0.233154296875,-2.2840133592486382,2140,0.0003,0.2,4.072194576263428,-0.007996243052184581,0.43773579597473145,0.42039811611175537
552,188.93615972000003,442368,1059.26,800,216,2.1399818489793687,0.016037347,0.2244140625,-2.24118075594306,2150,0.0003,0.2,0.3066955804824829,-0.005662352600484155,0.43515634536743164,0.447321355342865
552,189.10094171,444416,1057.82,803,217,13.90005252249539,0.010045968,0.14755859375,-2.2415235936641693,2160,0.0003,0.2,6.720742702484131,-0.0049031143687898295,0.4355708956718445,0.586531937122345
553,192.00485528,446464,1065.85,807,218,3.901317193545401,0.014006604,0.186474609375,-2.260401430726051,2170,0.0003,0.2,4.253317832946777,-0.007747216183634009,0.4385806620121002,0.45888519287109375
553,192.13968986,448512,1064.65,810,219,2.3267850628588347,0.024512552,0.246533203125,-2.26028783172369,2180,0.0003,0.2,1.1794716119766235,-0.006840054059284739,0.4356703460216522,0.3245277404785156
553,195.58711363999998,450560,1074.78,814,220,3.7840919137001037,0.01952852,0.211181640625,-2.2364586047828197,2190,0.0003,0.2,1.4862645864486694,-0.0033261906057305167,0.43370521068573,0.3380258083343506
553,195.82233022999998,452608,1071.94,817,221,2.4357700016815214,0.020727571,0.23056640625,-2.2207713566720484,2200,0.0003,0.2,4.056245803833008,-0.008559599747968605,0.43245989084243774,0.20155465602874756
553,193.31390386000004,454656,1062.94,821,222,3.6143486843910066,0.021935191,0.244287109375,-2.233684340119362,2210,0.0003,0.2,0.5979771614074707,-0.0026730437442893163,0.4359816312789917,0.3283078670501709
553,196.70382892,456704,1071.52,824,223,6.8494804333895445,0.013284206,0.165869140625,-2.247951250523329,2220,0.0003,0.2,3.2652158737182617,-0.009639942183275707,0.43645167350769043,0.9075087457895279
554,196.94231911999998,458752,1068.89,827,224,2.3998435218352823,0.024655774,0.27607421875,-2.2205301843583585,2230,0.0003,0.2,0.915274977684021,-0.010499252133013216,0.4304409325122833,-0.23735582828521729
554,195.64041715,460800,1065.41,831,225,3.9707227010279893,0.019358117,0.213330078125,-2.197086559981108,2240,0.0003,0.2,0.6064350605010986,-0.008065105418791064,0.4295622706413269,0.21051424741744995
554,193.520095,462848,1052.2,834,226,7.27214992819354,0.016186144,0.156103515625,-2.1965676009655,2250,0.0003,0.2,1.1042160987854004,-0.008263049551169388,0.43004876375198364,0.9066879004240036
554,193.55206851000003,464896,1051.68,838,227,7.641055548936128,0.01126801,0.1068359375,-2.2048987545073033,2260,0.0003,0.2,2.329881429672241,-0.004289966452051886,0.43185698986053467,0.8322884738445282
554,193.74232988000003,466944,1048.49,841,228,2.264165535569191,0.019391008,0.261181640625,-2.2099374294281007,2270,0.0003,0.2,2.7325801849365234,-0.012422234128462151,0.43156981468200684,0.37335461378097534
554,197.67659892000003,468992,1058.93,845,229,4.004057016596198,0.018720675,0.233740234375,-2.2037367723882197,2280,0.0003,0.2,2.831266164779663,-0.00251859693962615,0.4300291836261749,0.2778063416481018
554,197.81488284000002,471040,1057.02,848,230,4.4754340392537415,0.022026628,0.235302734375,-2.2057763919234277,2290,0.0003,0.2,0.7640408873558044,-0.009455531710409559,0.43115413188934326,0.4818882942199707
555,192.88406307000002,473088,1040.42,852,231,2.148742301110178,0.021389134,0.247216796875,-2.203978691995144,2300,0.0003,0.2,1.1296511888504028,-0.006586688462994062,0.43045574426651,0.469412624835968
555,188.77210546000003,475136,1027.88,855,232,20.20092039257288,0.008905403,0.1462890625,-2.2062026977539064,2310,0.0003,0.2,8.3568696975708,-0.006578705855645239,0.43161046504974365,0.8966544345021248
555,186.50969691999998,477184,1020.11,859,233,20.039934314787388,0.0108608715,0.10380859375,-2.2184741623699664,2320,0.0003,0.2,11.134260177612305,-0.008966130178305321,0.433179646730423,0.9291457980871201
555,186.21211548,479232,1017.77,862,234,23.940649737790228,0.017316502,0.152392578125,-2.2214520245790483,2330,0.0003,0.2,7.249920845031738,-0.00902587469026912,0.4322386384010315,0.9238010123372078
555,186.27852108,481280,1016.57,866,235,23.15683931708336,0.010569612,0.097021484375,-2.2178486846387386,2340,0.0003,0.2,3.1538589000701904,-0.009833916727802716,0.43243134021759033,0.9394595362246037
555,185.07635839000002,483328,1011.91,869,236,2.4770174036733805,0.031092789,0.3056640625,-2.2428917355835436,2350,0.0003,0.2,1.1086078882217407,-0.0016932894533965737,0.4357406795024872,0.11475807428359985
555,182.09971697999998,485376,1000.48,873,237,10.22226902069524,0.0146971755,0.222265625,-2.251057653129101,2360,0.0003,0.2,3.0303337574005127,-0.0048694869125029076,0.4364282190799713,0.9261802434921265
555,182.65410136999998,487424,1000.21,876,238,18.29020729549229,0.018268438,0.20009765625,-2.261360662430525,2370,0.0003,0.2,3.8679027557373047,-0.00840212391631212,0.4378475844860077,0.9294119849801064
556,179.61296071,489472,989.99,880,239,17.339421688579023,0.02766604,0.26259765625,-2.26169660910964,2380,0.0003,0.2,5.1381072998046875,-0.0037913547072093933,0.4363212585449219,0.9167596474289894
556,179.74846684,491520,987.53,883,240,12.840880949236453,0.026086196,0.266064453125,-2.2478190757334233,2390,0.0003,0.2,8.725714683532715,-0.0011830270203063264,0.434409499168396,0.9263293296098709
556,177.97630195999997,493568,983.12,887,241,3.7903752145823093,0.023596995,0.284130859375,-2.2410811737179754,2400,0.0003,0.2,7.276393890380859,-0.005371325658052229,0.43442302942276,0.25357943773269653
556,181.94933887000002,495616,993.8,890,242,20.03839600030333,0.031619046,0.295458984375,-2.2378112219274042,2410,0.0003,0.2,10.921892166137695,0.0014940144028514624,0.4325171113014221,0.9263498559594154
556,184.78711239000003,497664,1001.08,894,243,4.085970618762076,0.018842682,0.300537109375,-2.2331398271024225,2420,0.0003,0.2,5.006649494171143,-0.0026652602857211603,0.43150636553764343,0.004449725151062012
556,187.17720711,499712,1006.64,897,244,3.0461837314534934,0.02365927,0.246728515625,-2.2394222259521483,2430,0.0003,0.2,1.3861639499664307,-0.006317384788417257,0.43518996238708496,0.08202457427978516
556,187.12648580000004,501760,1007.12,901,245,3.9788151253946125,0.030559378,0.284619140625,-2.2516195766627787,2440,0.0003,0.2,0.1597742885351181,-0.0031521396536845713,0.43495094776153564,0.23772412538528442
557,187.12411454000002,503808,1006.96,904,246,3.695868686353788,0.020774886,0.23681640625,-2.240632174909115,2450,0.0003,0.2,0.26753899455070496,-0.0055396392257534895,0.43366092443466187,0.3603876233100891
557,191.00975837,505856,1018.2,907,247,4.52297328049317,0.014736055,0.197705078125,-2.227467751502991,2460,0.0003,0.2,5.452186107635498,-0.004587941782665439,0.43284785747528076,-0.19579815864562988
557,193.30151826000002,507904,1022.65,911,248,2.373265561647713,0.025689367,0.237109375,-2.230788169056177,2470,0.0003,0.2,1.2287733554840088,-0.005539287632564083,0.435092031955719,0.4660451412200928
557,194.96701405000005,509952,1024.6,914,249,3.864107315149158,0.021356521,0.23779296875,-2.249240966141224,2480,0.0003,0.2,1.3835607767105103,-0.007723131483362522,0.4383203089237213,0.10301411151885986
557,194.05105330000004,512000,1020.99,918,250,3.652719936426729,0.019787312,0.22607421875,-2.2572542041540147,2490,0.0003,0.2,0.7539055347442627,-0.008986139696207828,0.4393365979194641,0.359355092048645
557,196.18064510999997,514048,1023.41,921,251,6.394011929072439,0.012237286,0.160107421875,-2.2595323987305163,2500,0.0003,0.2,6.063274383544922,-0.008793896842689719,0.4397769272327423,0.8688746690750122
557,199.14366127999998,516096,1030.55,925,252,6.600802645646036,0.01957476,0.191552734375,-2.2687389560043814,2510,0.0003,0.2,4.061398983001709,-0.007408344294526614,0.43978744745254517,0.7891647666692734
557,199.21608756,518144,1029.63,928,253,2.402454451005906,0.021081297,0.26826171875,-2.2689313009381293,2520,0.0003,0.2,0.2954094111919403,-0.0045108929625712335,0.43981659412384033,0.3707174062728882
558,196.71030992000004,520192,1023.55,932,254,4.04761918168515,0.026919808,0.241552734375,-2.2797805964946747,2530,0.0003,0.2,3.7400426864624023,-0.006747495918534696,0.4417954683303833,0.2617456316947937
558,192.18808140999997,522240,1008.35,935,255,10.179962035268545,0.020755963,0.2068359375,-2.2818733304739,2540,0.0003,0.2,2.747344493865967,-0.0070468094665557144,0.4405287504196167,0.9277556464076042
558,196.0173748,524288,1020.15,939,256,14.94936338365078,0.0062369877,0.065771484375,-2.2788768522441387,2550,0.0003,0.2,3.602437734603882,-0.00607557067705784,0.4410006105899811,0.9432242847979069
557,196.01540261000002,526336,1019.26,943,257,2.7598616142757235,0.020346511,0.261767578125,-2.277134855091572,2560,0.0003,0.2,0.2305406630039215,-0.0003086941404035315,0.44008827209472656,0.12020373344421387
557,194.45632629,528384,1015.93,947,258,3.9284536875784397,0.018533073,0.272509765625,-2.278269958496094,2570,0.0003,0.2,3.711876153945923,-0.006999168026959523,0.4412851333618164,0.4312756657600403
557,194.40665731,530432,1015.94,951,259,12.525973962247372,0.022544162,0.19921875,-2.283427061140537,2580,0.0003,0.2,4.309256553649902,-0.006643350922968238,0.44150644540786743,0.9152692705392838
557,194.32697514,532480,1015.3,955,260,2.005194868799299,0.026712667,0.290673828125,-2.2664586335420607,2590,0.0003,0.2,0.2601199448108673,-0.006952420881134458,0.43922901153564453,0.5025625824928284
557,198.12149189,534528,1026.16,958,261,3.926582422107458,0.023710426,0.256494140625,-2.253443244844675,2600,0.0003,0.2,0.7947454452514648,-0.008835196364088915,0.4393306374549866,0.36908870935440063
557,196.82743224,536576,1024.5,962,262,4.0864722147583965,0.01681462,0.19697265625,-2.2695003651082515,2610,0.0003,0.2,1.5706403255462646,-0.010478988321847283,0.4433760344982147,0.3413900136947632
557,196.64025030999997,538624,1025.26,966,263,13.83194451276213,0.022119738,0.191650390625,-2.2775807797908785,2620,0.0003,0.2,0.39924386143684387,-0.0031974427693057805,0.44117307662963867,0.8890158087015152
557,196.49684609999997,540672,1025.24,970,264,3.855165877286345,0.02116063,0.243212890625,-2.250642329454422,2630,0.0003,0.2,2.6865439414978027,-0.004287064749223646,0.4380444288253784,0.08249711990356445
557,196.38838150999993,542720,1025.64,973,265,4.792168366722763,0.01896416,0.257958984375,-2.2164976418018343,2640,0.0003,0.2,1.4780030250549316,-0.011280448873003479,0.4332135319709778,-0.21778535842895508
557,196.30248469999998,544768,1025.59,977,266,2.062721958803013,0.023751684,0.2580078125,-2.2146502308547498,2650,0.0003,0.2,2.385683298110962,-0.006607319891918451,0.4361419081687927,0.444374680519104
557,196.23640412999998,546816,1024.83,980,267,3.2041659894399346,0.019743215,0.256298828125,-2.2233571894466877,2660,0.0003,0.2,1.2227474451065063,-0.007949500443646684,0.4363255798816681,0.4371742606163025
557,194.63502029,548864,1021.54,984,268,3.4413901175372303,0.019369718,0.213818359375,-2.2113073252141477,2670,0.0003,0.2,2.331238031387329,-0.007038360869046301,0.4323670566082001,0.2586546540260315
558,194.48432448,550912,1022.07,987,269,8.30671662054956,0.017992646,0.192724609375,-2.1971894048154352,2680,0.0003,0.2,0.7266557812690735,-0.0076868004936841315,0.4334280490875244,0.9007741138339043
558,194.39395947999998,552960,1022.57,990,270,3.5603361019864677,0.030025724,0.286083984375,-2.1920298278331756,2690,0.0003,0.2,0.5167285799980164,-0.005971813926589675,0.4313722550868988,-0.016414880752563477
558,194.15539893000002,555008,1024.16,993,271,1.803539246181026,0.013937039,0.201220703125,-2.17370468005538,2700,0.0003,0.2,0.17414703965187073,-0.005707802595861722,0.43051254749298096,0.5276581048965454
558,196.71213624,557056,1029.81,996,272,3.832507840823382,0.01832179,0.19638671875,-2.171378295123577,2710,0.0003,0.2,0.35745540261268616,-0.00939409003185574,0.43033742904663086,0.44044989347457886
559,199.04263094,559104,1035.91,999,273,4.834061227925122,0.021220954,0.222509765625,-2.1834611870348453,2720,0.0003,0.2,0.7440632581710815,-0.006337560634710826,0.43131014704704285,-0.07313048839569092
559,199.02591243999996,561152,1034.94,1003,274,2.153460969263688,0.017770965,0.26279296875,-2.190163628757,2730,0.0003,0.2,0.1719765067100525,-0.0057547686388716105,0.4319697320461273,0.4091894030570984
559,198.82552722999998,563200,1036.23,1006,275,2.649377246759832,0.019361142,0.229443359375,-2.1872045792639256,2740,0.0003,0.2,1.1054819822311401,-0.007618380564963445,0.432608425617218,0.4706217050552368
559,195.73788424000003,565248,1029.31,1009,276,3.9927074185572566,0.021494374,0.242724609375,-2.2041147239506245,2750,0.0003,0.2,3.1211891174316406,-0.007753829349530861,0.4359540343284607,0.2653498649597168
560,199.44515715,567296,1040.77,1012,277,12.645103213563562,0.012820212,0.107080078125,-2.213327697664499,2760,0.0003,0.2,1.4265756607055664,-0.006355038468609564,0.43526899814605713,0.8955742418766022
560,203.16813336000004,569344,1051.98,1015,278,3.6161926511675118,0.027212529,0.24833984375,-2.211399098485708,2770,0.0003,0.2,3.018062114715576,-0.006981667055515573,0.43614429235458374,0.3034927248954773
560,201.4608091,571392,1049.59,1019,279,4.001571804052219,0.023705827,0.279296875,-2.216670065373182,2780,0.0003,0.2,1.2177703380584717,-0.008236131172452588,0.4362720847129822,0.32817327976226807
560,201.33958549000002,573440,1050.23,1022,280,19.441659400612117,0.02369015,0.23583984375,-2.21812599003315,2790,0.0003,0.2,4.4963178634643555,-0.003534921954269521,0.43604403734207153,0.9132750108838081
561,201.31102723000004,575488,1049.32,1025,281,2.5511115550063552,0.017494548,0.239990234375,-2.177650535106659,2800,0.0003,0.2,0.5699378848075867,-0.0023527245124569164,0.42738234996795654,0.011528730392456055
561,205.06132846000003,577536,1061.12,1028,282,3.5849157785996795,0.020731624,0.232421875,-2.1088206373155116,2810,0.0003,0.2,2.7567484378814697,-0.005650868857628666,0.42120081186294556,0.30829715728759766
561,207.28094485000005,579584,1066.84,1031,283,4.1866538997739555,0.021080181,0.255078125,-2.0830518014729025,2820,0.0003,0.2,7.312358379364014,-0.008732999415951782,0.42223578691482544,0.2990357279777527
561,211.94574977,581632,1076.79,1035,284,1.9091105302795768,0.01865315,0.204638671875,-2.0810852117836474,2830,0.0003,0.2,0.257429301738739,-0.005579604321974329,0.4199286103248596,0.47895359992980957
561,214.40690357,583680,1082.83,1038,285,4.230687440466136,0.02292569,0.24423828125,-2.0650648564100265,2840,0.0003,0.2,0.8675505518913269,-0.006882649514591321,0.417704313993454,0.17133188247680664
561,218.10313096,585728,1093.97,1042,286,3.572893901821226,0.020560216,0.272607421875,-2.0505344681441784,2850,0.0003,0.2,0.4895569086074829,-0.007514138004626148,0.41641008853912354,0.3172121047973633
562,219.76365486999995,587776,1097.77,1045,287,2.028922361275181,0.021106856,0.258251953125,-2.0478124797344206,2860,0.0003,0.2,0.1072266474366188,-0.00785438253369648,0.41675662994384766,0.37143075466156006
562,222.90716974999995,589824,1105.96,1048,288,5.567220529355109,0.018084176,0.19111328125,-2.0448946326971056,2870,0.0003,0.2,3.1021714210510254,-0.007111184857785701,0.41652897000312805,0.8416634798049927
562,224.33546047,591872,1113.53,1051,289,5.376506995037198,0.017448006,0.191845703125,-2.04382141828537,2880,0.0003,0.2,1.5136241912841797,-0.012257932871580123,0.4161837697029114,0.3698073625564575
562,224.28515735000002,593920,1113.89,1055,290,5.448884199559688,0.013188264,0.12705078125,-2.035723752528429,2890,0.0003,0.2,2.6577844619750977,-0.00819710974174086,0.4140424430370331,0.961846973747015
563,225.56335751000003,595968,1116.9,1058,291,2.0587196012493223,0.019243928,0.23720703125,-2.0403637953102587,2900,0.0003,0.2,0.16251549124717712,-0.008022976969368757,0.41551610827445984,0.5528078973293304
563,226.42901205,598016,1121.29,1061,292,4.647220563329756,0.022352044,0.256103515625,-2.0373229041695593,2910,0.0003,0.2,0.6290022730827332,-0.0058142262772889804,0.414447546005249,0.3472139835357666
563,228.89535920999998,600064,1128.38,1064,293,6.849656616151333,0.016313996,0.2,-2.0354807294905184,2920,0.0003,0.2,1.4651212692260742,-0.008147383213508875,0.4164286255836487,0.8987293392419815
563,230.14788220999998,602112,1135.33,1067,294,4.501670830976218,0.020762267,0.221728515625,-2.04529724791646,2930,0.0003,0.2,1.883086085319519,-0.008467485563596711,0.41741520166397095,0.41901540756225586
564,225.32855645000004,604160,1123.89,1071,295,8.298274418339133,0.011795814,0.14375,-2.039369163662195,2940,0.0003,0.2,0.7193695306777954,-0.006808060655021109,0.41498035192489624,0.9315244928002357
564,227.09196429000002,606208,1127.45,1074,296,24.50285097435117,0.014933736,0.162548828125,-2.0288024954497814,2950,0.0003,0.2,2.561180830001831,-0.0075350111321313305,0.4148726463317871,0.9307457506656647
564,225.15296989,608256,1125.54,1077,297,3.444079202134162,0.02712652,0.304443359375,-2.008555245026946,2960,0.0003,0.2,0.3883686065673828,-0.008368033988517709,0.41252678632736206,0.013238787651062012
564,221.42863225000005,610304,1115.22,1080,298,17.779421219974758,0.013614537,0.194580078125,-1.9986871570348739,2970,0.0003,0.2,7.064779758453369,-0.007131707132793963,0.4125044047832489,0.8725327253341675
565,219.78645758000002,612352,1114.75,1083,299,9.855434243846684,0.012979234,0.1423828125,-1.9995461631566287,2980,0.0003,0.2,2.885373115539551,-0.006919414893491194,0.41308140754699707,0.8208325803279877
565,219.64756218000002,614400,1115.94,1086,300,15.814634804800153,0.011246454,0.123291015625,-2.005490134656429,2990,0.0003,0.2,2.1843132972717285,-0.00678183035706752,0.41425806283950806,0.9107145965099335
565,215.82552722,616448,1105.59,1090,301,5.207691101357341,0.025787685,0.2787109375,-1.9984982952475547,3000,0.0003,0.2,1.1029348373413086,-0.008562542425352149,0.41219931840896606,0.37215369939804077
565,215.77533462000002,618496,1105.5,1093,302,12.313580701127648,0.016908485,0.16708984375,-2.0019682578742506,3010,0.0003,0.2,3.5941710472106934,-0.004135162496822886,0.41454535722732544,0.8921385556459427
565,215.66440534,620544,1106.09,1097,303,4.115957604814321,0.026706958,0.286083984375,-2.0084083288908006,3020,0.0003,0.2,2.155400514602661,-0.004899183780071326,0.4141209125518799,0.627343088388443
565,215.61724053999998,622592,1106.44,1100,304,3.97799423141405,0.029935597,0.33759765625,-1.9952081631869079,3030,0.0003,0.2,2.895998001098633,-0.006104565043642651,0.41075465083122253,0.41070711612701416
565,218.50662074999997,624640,1114.4,1104,305,2.1973791806027294,0.027126556,0.32939453125,-1.967156793922186,3040,0.0003,0.2,0.37684139609336853,-0.009000045861466788,0.40976598858833313,0.4375841021537781
565,222.15189751000003,626688,1125.53,1107,306,4.061708952672779,0.02482171,0.28798828125,-1.9660398881882428,3050,0.0003,0.2,0.3788575828075409,-0.004073148716997821,0.41064953804016113,0.38157063722610474
565,222.14938758,628736,1125.71,1111,307,3.683636510791257,0.024404384,0.273193359375,-1.968476351723075,3060,0.0003,0.2,1.8389307260513306,-0.006416720936249476,0.4115634560585022,0.404166042804718
565,222.12029588000001,630784,1125.84,1115,308,1.7617103934288025,0.022573415,0.290478515625,-1.9552570857107638,3070,0.0003,0.2,0.870564877986908,-0.008028896818723296,0.40758901834487915,0.5984393060207367
565,224.65921726999997,632832,1131.33,1118,309,3.9417878331616523,0.02411139,0.263623046875,-1.9389458902180194,3080,0.0003,0.2,1.6856658458709717,-0.005490922566968948,0.40713006258010864,0.35516488552093506
566,224.66866796,634880,1131.04,1121,310,3.5652087283320726,0.022156762,0.260107421875,-1.9233665198087693,3090,0.0003,0.2,0.6206138134002686,-0.00949303915404016,0.40585798025131226,0.43672317266464233
566,226.23553668999998,636928,1137.95,1124,311,2.2953593814745545,0.021064386,0.247900390625,-1.927701821550727,3100,0.0003,0.2,2.9813501834869385,-0.004595114447874948,0.40685921907424927,0.4898841381072998
566,230.1872552,638976,1148.09,1128,312,5.488387070689351,0.017787457,0.196142578125,-1.914271204918623,3110,0.0003,0.2,0.3157826066017151,-0.008745610166806727,0.40353935956954956,0.9082018285989761
566,230.20839947000002,641024,1147.73,1131,313,3.9443796144332737,0.025430571,0.24443359375,-1.897163512185216,3120,0.0003,0.2,0.4380650520324707,-0.007495935168117284,0.40390223264694214,0.21600955724716187
566,231.77338395000004,643072,1149.66,1135,314,3.5175229472573846,0.021178953,0.268798828125,-1.9162706658244133,3130,0.0003,0.2,0.33903101086616516,-0.009865363853168673,0.4062846899032593,0.14206922054290771
566,231.80945164000002,645120,1149.03,1138,315,2.4345210223458706,0.022721961,0.25419921875,-1.9244979277253151,3140,0.0003,0.2,0.6389306783676147,-0.0073863366997102275,0.4060027599334717,0.41438329219818115
566,228.20696622000003,647168,1136.27,1142,316,3.963383811712265,0.016595349,0.224951171875,-1.925103299319744,3150,0.0003,0.2,0.7955843210220337,-0.009311627197894268,0.4066164493560791,0.325078547000885
566,229.56951314000003,649216,1136.14,1146,317,5.769779393728823,0.01443917,0.163427734375,-1.933086846396327,3160,0.0003,0.2,2.62109637260437,-0.005763204870163463,0.406982421875,0.8144697993993759
566,229.62637434,651264,1135.55,1150,318,3.987246172782034,0.020235714,0.242822265625,-1.9376821398735047,3170,0.0003,0.2,0.7691376209259033,-0.006104664879967458,0.4060351848602295,0.3874613046646118
566,229.77235305,653312,1134.36,1154,319,2.000209700781852,0.022241022,0.304150390625,-1.9365475740283729,3180,0.0003,0.2,1.920971393585205,-0.009275140569661744,0.40665730834007263,0.47941458225250244
565,227.05454344999998,655360,1125.79,1158,320,4.239302705787122,0.023137292,0.248046875,-1.9427511237561703,3190,0.0003,0.2,1.2997740507125854,-0.006333005949272774,0.4069713056087494,0.34424442052841187
566,224.38034375999996,657408,1119.57,1161,321,8.73528962917626,0.0141696725,0.170849609375,-1.938975801691413,3200,0.0003,0.2,4.364251613616943,-0.009578236567904241,0.40632373094558716,0.8832643553614616
565,224.4700278,659456,1118.97,1165,322,7.3314131742343305,0.018776124,0.16220703125,-1.939613013714552,3210,0.0003,0.2,2.903914213180542,-0.0105580024945084,0.4069879949092865,0.938554797321558
566,226.21874929,661504,1120.05,1168,323,4.389972855895758,0.015342761,0.243359375,-1.9521045174449683,3220,0.0003,0.2,0.2791816294193268,-0.005761787559458753,0.4091072082519531,-0.03865337371826172
